2025-11-23 18:49:00,017 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LeftEC-A10020-P2-241-10
2025-11-23 18:49:00,017 INFO  ExportHelperExtension.cs: 1136 - Found 24 in LeftEC-A10020-P2-241-10
2025-11-23 18:49:00,017 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LeftEC-A10020-P2-241-10
2025-11-23 18:49:00,017 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 零件509-1
2025-11-23 18:49:00,018 INFO  ExportHelperExtension.cs: 1136 - Found 48 in 零件509-1
2025-11-23 18:49:00,018 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 零件509-1
2025-11-23 18:49:00,018 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from EC-A10020-P2-24-5
2025-11-23 18:49:00,018 INFO  ExportHelperExtension.cs: 1136 - Found 24 in EC-A10020-P2-24-5
2025-11-23 18:49:00,019 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in EC-A10020-P2-24-5
2025-11-23 18:49:00,019 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 零件24-1
2025-11-23 18:49:00,019 INFO  ExportHelperExtension.cs: 1136 - Found 34 in 零件24-1
2025-11-23 18:49:00,019 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 零件24-1
2025-11-23 18:49:00,020 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 零件1-1
2025-11-23 18:49:00,020 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 零件1-1
2025-11-23 18:49:00,020 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 零件1-1
2025-11-23 18:49:00,020 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 大腿-2
2025-11-23 18:49:00,021 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 大腿-2
2025-11-23 18:49:00,021 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 大腿-2
2025-11-23 18:49:00,021 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 胯部连接1-1
2025-11-23 18:49:00,021 INFO  ExportHelperExtension.cs: 1136 - Found 44 in 胯部连接1-1
2025-11-23 18:49:00,022 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 胯部连接1-1
2025-11-23 18:49:00,022 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 零件23-1
2025-11-23 18:49:00,022 INFO  ExportHelperExtension.cs: 1136 - Found 48 in 零件23-1
2025-11-23 18:49:00,022 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 零件23-1
2025-11-23 18:49:00,022 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 小腿-1
2025-11-23 18:49:00,023 INFO  ExportHelperExtension.cs: 1136 - Found 48 in 小腿-1
2025-11-23 18:49:00,023 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 小腿-1
2025-11-23 18:49:00,023 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from EC-A10010-p2-16-1
2025-11-23 18:49:00,023 INFO  ExportHelperExtension.cs: 1136 - Found 24 in EC-A10010-p2-16-1
2025-11-23 18:49:00,023 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in EC-A10010-p2-16-1
2025-11-23 18:49:00,023 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from EC-A10020-P2-24-8
2025-11-23 18:49:00,024 INFO  ExportHelperExtension.cs: 1136 - Found 24 in EC-A10020-P2-24-8
2025-11-23 18:49:00,024 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in EC-A10020-P2-24-8
2025-11-23 18:49:00,758 INFO  SwAddin.cs: 339 - Loading config tree
2025-11-23 18:49:00,761 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-11-23 18:49:00,763 INFO  SwAddin.cs: 344 - Showing property manager
